participant_id,attempt_id,gender,height_cm,weight_kg,distance_cm,entry,takeoff,takeoff_mid,peak,landing_mid,landing,has_all_indices,entry_arm_raise,entry_leg_forward,entry_knee_angle,entry_hip_angle,entry_trunk_lean_deg,entry_trunk_lean_signed_deg,entry_midhip_x,entry_kps_conf_mean,entry_kps_conf_min,entry_kps_valid_ratio,takeoff_arm_raise,takeoff_leg_forward,takeoff_knee_angle,takeoff_hip_angle,takeoff_trunk_lean_deg,takeoff_trunk_lean_signed_deg,takeoff_midhip_x,takeoff_kps_conf_mean,takeoff_kps_conf_min,takeoff_kps_valid_ratio,takeoff_mid_arm_raise,takeoff_mid_leg_forward,takeoff_mid_knee_angle,takeoff_mid_hip_angle,takeoff_mid_trunk_lean_deg,takeoff_mid_trunk_lean_signed_deg,takeoff_mid_midhip_x,takeoff_mid_kps_conf_mean,takeoff_mid_kps_conf_min,takeoff_mid_kps_valid_ratio,peak_arm_raise,peak_leg_forward,peak_knee_angle,peak_hip_angle,peak_trunk_lean_deg,peak_trunk_lean_signed_deg,peak_midhip_x,peak_kps_conf_mean,peak_kps_conf_min,peak_kps_valid_ratio,landing_mid_arm_raise,landing_mid_leg_forward,landing_mid_knee_angle,landing_mid_hip_angle,landing_mid_trunk_lean_deg,landing_mid_trunk_lean_signed_deg,landing_mid_midhip_x,landing_mid_kps_conf_mean,landing_mid_kps_conf_min,landing_mid_kps_valid_ratio,landing_arm_raise,landing_leg_forward,landing_knee_angle,landing_hip_angle,landing_trunk_lean_deg,landing_trunk_lean_signed_deg,landing_midhip_x,landing_kps_conf_mean,landing_kps_conf_min,landing_kps_valid_ratio,has_all_kps_len25,min_phase_conf,prep_frames,takeoff_to_peak_frames,peak_to_landing_frames,flight_frames,forward_dir_sign,entry_trunk_lean_forward_deg,entry_backlean_deg,takeoff_trunk_lean_forward_deg,takeoff_backlean_deg,takeoff_mid_trunk_lean_forward_deg,takeoff_mid_backlean_deg,peak_trunk_lean_forward_deg,peak_backlean_deg,landing_mid_trunk_lean_forward_deg,landing_mid_backlean_deg,landing_trunk_lean_forward_deg,landing_backlean_deg,knee_ext_takeoff_to_peak,arm_raise_takeoff_to_peak,trunk_lean_takeoff_to_landing,trunk_lean_signed_takeoff_to_landing,trunk_lean_forward_takeoff_to_landing,quality_pass,bmi,bmi_group,distance_level
P201,A0115,F,164.0,52.0,149.0,4.0,78.0,81.0,85.0,89.0,94.0,True,-0.8154980430775299,0.133747528387538,173.06634546433776,160.8977146051394,10.616113327017077,10.616113327017077,137.71772384643555,0.8333212505368626,0.3958944082260132,0.68,-0.4931268359266669,-0.4790519713882114,127.65231224154272,139.81573289268073,41.58494600495796,41.58494600495796,234.74677276611328,0.8578093506787953,0.1238489151000976,0.76,-0.3177022662214871,-0.9928661909419588,157.33107494268097,177.74988223233402,25.722824311018943,25.722824311018943,343.9318084716797,0.8800434660580423,0.1887897402048111,0.72,-0.7700529678249107,-0.4738585595782191,90.8373213449236,139.63545755245624,26.423360384730863,26.423360384730863,419.12884521484375,0.848570474668553,0.1034118086099624,0.76,-1.0420010834101212,0.4899755550407066,96.66847484808032,74.92095390122704,43.447151003181176,43.447151003181176,484.3061218261719,0.8741925084277203,0.168009951710701,0.76,-0.8148629425922592,0.7588928551482593,116.84180543390563,86.0683229679922,33.61733526478841,33.61733526478841,608.447265625,0.8700960033080157,0.4793192744255066,0.68,True,0.8333212505368626,74.0,7.0,9.0,16.0,1.0,10.616113327017077,-10.616113327017077,41.58494600495796,-41.58494600495796,25.722824311018943,-25.722824311018943,26.423360384730863,-26.423360384730863,43.447151003181176,-43.447151003181176,33.61733526478841,-33.61733526478841,-36.81499089661912,-0.2769261318982438,-7.967610740169555,-7.967610740169555,-7.967610740169555,True,19.33372992266508,normal,low
P202,A0116,F,151.0,42.0,174.0,11.0,163.0,168.0,173.0,178.0,183.0,True,-0.9323547910596114,0.0636598637222281,165.29632203921352,151.2187232527799,19.60466743592887,19.60466743592887,149.2571792602539,0.8807157470899469,0.4857740700244903,0.68,-0.8810473460575706,0.1476618969745585,77.05894146951258,91.02984212335764,51.50034166969886,51.50034166969886,161.20333099365234,0.8329502171591708,0.1388488709926605,0.76,0.1834319373188682,-0.6119791592370407,167.02052854028258,165.2726347713181,39.35548716438878,39.35548716438878,287.9200744628906,0.8853791107734045,0.3918526768684387,0.72,-0.3396093410263149,-0.8348510191586788,141.41818371953963,178.34828592703138,23.3549969265584,23.3549969265584,449.3049926757813,0.8950181222624249,0.2554963529109955,0.72,-1.0828141908542848,-0.0219383504527401,124.69368733320296,119.21304431027076,37.405566754145454,37.405566754145454,555.2005615234375,0.8775863594868604,0.3928686380386352,0.68,-0.8366332131171307,-0.4366016469287719,124.2241818852802,155.0722589630047,53.12238842565907,53.12238842565907,643.933837890625,0.7101088298691643,0.1151395887136459,0.72,True,0.7101088298691643,152.0,10.0,10.0,20.0,1.0,19.60466743592887,-19.60466743592887,51.50034166969886,-51.50034166969886,39.35548716438878,-39.35548716438878,23.3549969265584,-23.3549969265584,37.405566754145454,-37.405566754145454,53.12238842565907,-53.12238842565907,64.35924225002705,0.5414380050312557,1.6220467559602056,1.6220467559602056,1.6220467559602056,True,18.420244726108503,under,low
P203,A0117,F,163.0,52.0,140.0,0.0,64.0,66.0,69.0,73.0,77.0,True,-0.911606768965694,-0.0040547889651324,173.8302015168211,166.53018173256638,1.2907968825652718,-1.2907968825652718,73.3017520904541,0.85031563827866,0.1272470951080322,0.76,-0.6963348309560734,-0.3138439034740397,119.633416288173,128.81818031988314,40.11928118396758,40.11928118396758,233.8238067626953,0.902474444773462,0.2473329305648803,0.72,-0.2831958411340627,-0.6595746670883802,139.51719465238668,160.32536109757382,32.46817029426455,32.46817029426455,281.4564971923828,0.8917444149653116,0.2253194749355316,0.72,-0.6021623006760121,-1.0190408151822847,118.11621166812462,174.56943146184352,18.996414506886765,18.996414506886765,392.9255676269531,0.8618552971043085,0.1127122715115547,0.76,-0.7433582846777379,0.2011316975919214,88.47368224315107,83.91113884336215,40.44674952404375,40.44674952404375,469.8081817626953,0.8753559382425414,0.1634981483221054,0.72,-0.6698152407600355,0.7211847443142259,117.81606439514852,72.43647538050931,43.38592824574772,43.38592824574772,581.3486328125,0.8517228364944458,0.3727954626083374,0.68,True,0.85031563827866,64.0,5.0,8.0,13.0,1.0,-1.2907968825652718,1.2907968825652718,40.11928118396758,-40.11928118396758,32.46817029426455,-32.46817029426455,18.996414506886765,-18.996414506886765,40.44674952404375,-40.44674952404375,43.38592824574772,-43.38592824574772,-1.517204620048389,0.0941725302800613,3.266647061780141,3.266647061780141,3.266647061780141,True,19.57168128269788,normal,low
P204,A0118,F,156.0,55.0,155.0,61.0,65.0,67.0,70.0,73.0,77.0,True,-0.9762544024892056,-0.0024771359694904,118.94261521271576,93.54997292431912,59.237369799855706,59.237369799855706,182.68746948242188,0.8928917522231737,0.1704324930906295,0.72,-0.0302770557272908,-0.7413227028207963,145.125335223258,150.6665302878814,47.41966017905344,47.41966017905344,300.6681365966797,0.889603498734926,0.1560983061790466,0.76,-0.1822378460800653,-1.1600570585216905,164.86614650573472,175.97012667562254,30.95092686497664,30.95092686497664,403.2990417480469,0.8954756293031905,0.2847590148448944,0.72,-0.6678726270988212,-0.7218459259071939,92.5334780640514,154.01404090483757,28.3071302144076,28.3071302144076,479.7192077636719,0.8767564934160974,0.1542323976755142,0.72,-0.7305797383161491,0.2202970903139768,83.10555816513964,68.5249260987687,50.29591094220741,50.29591094220741,541.6015930175781,0.8683025489250819,0.1839682161808014,0.72,-0.5934324034059907,0.8316948409755085,110.59740396912886,58.03559891621022,50.30030623131458,50.30030623131458,640.5094909667969,0.8339338337673861,0.3167316317558288,0.68,True,0.8339338337673861,4.0,5.0,7.0,12.0,1.0,59.237369799855706,-59.237369799855706,47.41966017905344,-47.41966017905344,30.95092686497664,-30.95092686497664,28.3071302144076,-28.3071302144076,50.29591094220741,-50.29591094220741,50.30030623131458,-50.30030623131458,-52.5918571592066,-0.6375955713715303,2.8806460522611417,2.8806460522611417,2.8806460522611417,True,22.600262984878366,normal,low
P083,A0119,F,165.0,65.0,190.0,44.0,217.0,220.0,224.0,228.0,232.0,True,-0.9113180445242944,-0.1259305486314997,166.4343706193497,166.5108746879044,2.691893671561246,2.691893671561246,125.88236236572266,0.8991476694742838,0.4341773092746734,0.72,-0.1233021076082739,-0.4394168446854835,110.48091073043014,111.68911552011988,62.62485690898749,62.62485690898749,240.23355102539065,0.8827501502301958,0.1759931445121765,0.72,0.3173050115844138,-1.1343382032531473,163.70293684748907,172.91899119592802,45.92782096552543,45.92782096552543,373.0955352783203,0.8219002100982165,0.2188243269920349,0.76,-0.4590394395403683,-0.7477569952932519,111.01007717728032,153.19433215259497,40.66911150844011,40.66911150844011,486.1467590332031,0.8550747426019775,0.1632865220308303,0.72,-0.2430325131648132,0.2393419233486368,89.5272053508516,57.58932119844005,68.33840870656685,68.33840870656685,570.774658203125,0.8878921842888782,0.1524505168199539,0.76,-0.6902675721293915,1.028732889280575,123.60437683840829,42.79161228594334,70.59047563442914,70.59047563442914,711.8954162597656,0.8548655996197149,0.1436749994754791,0.76,True,0.8219002100982165,173.0,7.0,8.0,15.0,1.0,2.691893671561246,-2.691893671561246,62.62485690898749,-62.62485690898749,45.92782096552543,-45.92782096552543,40.66911150844011,-40.66911150844011,68.33840870656685,-68.33840870656685,70.59047563442914,-70.59047563442914,0.5291664468501693,-0.3357373319320944,7.965618725441651,7.965618725441651,7.965618725441651,True,23.875114784205696,normal,low
P084,A0120,F,167.0,62.0,200.0,6.0,192.0,195.0,198.0,203.0,208.0,True,-0.8602075453863292,-0.1916883357619846,164.4756566062594,171.8837988503069,5.10299400791693,-5.10299400791693,98.31037902832033,0.8974780173678147,0.2256247699260711,0.76,-0.0987323068643466,-0.5288599869393985,124.53823753154668,121.94757014024223,57.70109550446078,57.70109550446078,257.6758117675781,0.8565007241235839,0.1894425600767135,0.72,0.2721662988036192,-1.2079758357360737,176.1599553544194,174.53884924758842,39.885061898013525,39.885061898013525,390.5384216308594,0.8324816893128788,0.3852500021457672,0.68,0.1033149760745393,-1.0167762311625184,105.38644683753635,163.98191581354632,35.124622034927384,35.124622034927384,483.7869110107422,0.8849881341060003,0.2432066798210144,0.72,-0.7093596991196494,0.6453056072869785,92.49627926269832,43.17814033604217,66.40696427644953,66.40696427644953,595.5344848632812,0.8853336196196707,0.2095309793949127,0.76,-0.257438169312214,0.8390077519649644,78.7739490304217,32.56394680515032,47.82388992218623,47.82388992218623,746.0630187988281,0.8387284891472923,0.1080824434757232,0.72,True,0.8324816893128788,186.0,6.0,10.0,16.0,1.0,-5.10299400791693,5.10299400791693,57.70109550446078,-57.70109550446078,39.885061898013525,-39.885061898013525,35.124622034927384,-35.124622034927384,66.40696427644953,-66.40696427644953,47.82388992218623,-47.82388992218623,-19.15179069401032,0.202047282938886,-9.877205582274556,-9.877205582274556,-9.877205582274556,True,22.23098712754133,normal,mid
P085,A0121,F,162.0,53.0,180.0,9.0,228.0,231.0,234.0,238.0,243.0,True,-0.8528881459680453,-0.0188244495808238,173.6759009347974,174.2846164188942,0.1749329662647522,0.1749329662647522,87.87334060668945,0.8880466136493181,0.2203842252492904,0.76,0.0649697368721641,-0.3881116112429016,138.3286725895813,129.4972827762724,53.85521691221307,53.85521691221307,247.0024032592773,0.866417729540875,0.14260333776474,0.76,0.5857958884722143,-0.7578603564662212,177.2918751856473,176.7549786060079,36.25459130449339,36.25459130449339,393.4956665039063,0.6627988964319229,0.1877052336931228,0.68,0.3366701514150644,-1.185442345802988,139.0198259149931,163.9056680231596,24.409134077232988,24.409134077232988,487.0368957519531,0.8124159583274055,0.1584080159664154,0.68,-0.2483468789488708,-0.1765736044774359,72.78989459976728,113.16334639506194,36.76950990014046,36.76950990014046,555.5331726074219,0.8434757613822034,0.1794680804014206,0.76,-0.3524957356632202,0.9474065015166572,96.06849603018944,34.01821645129603,55.758336219795545,55.758336219795545,681.0765991210938,0.8295411322461931,0.1039528772234916,0.76,True,0.6627988964319229,219.0,6.0,9.0,15.0,1.0,0.1749329662647522,-0.1749329662647522,53.85521691221307,-53.85521691221307,36.25459130449339,-36.25459130449339,24.409134077232988,-24.409134077232988,36.76950990014046,-36.76950990014046,55.758336219795545,-55.758336219795545,0.6911533254118467,0.2717004145429002,1.903119307582472,1.903119307582472,1.903119307582472,True,20.195092211553117,normal,low
P086,A0122,F,165.0,57.0,220.0,2.0,119.0,123.0,128.0,133.0,138.0,True,-0.9354414764588176,-0.1160703308645752,157.7936417352107,171.3108016443643,0.585828700552321,-0.585828700552321,129.7110137939453,0.9032272782764936,0.2205485254526138,0.76,-0.3695038317775069,-0.497375921911319,116.79070590658202,119.19667017629403,56.04799682651916,56.04799682651916,252.3447952270508,0.9060189708283072,0.2745063304901123,0.76,0.8089661218175581,-1.2109981390301026,166.94847650862607,143.96749891894217,24.93639799536268,24.93639799536268,441.0089569091797,0.7549634826810736,0.1052664965391159,0.76,-0.0925587536524006,-0.4321347373108445,84.2665801926661,132.66188106898358,41.01447503799646,41.01447503799646,541.4324035644531,0.8182821909063741,0.1279689520597458,0.76,-1.1465267150680527,1.0620098030488163,123.48652756740913,58.34317836277957,56.28316823344594,56.28316823344594,653.2066650390625,0.8393451610678121,0.1478168666362762,0.76,-1.318301825630149,0.9129366478958876,78.6449666273975,46.76938144648582,42.403106558014805,42.403106558014805,803.75048828125,0.8358402761973833,0.1005493700504303,0.76,True,0.7549634826810736,117.0,9.0,10.0,19.0,1.0,-0.585828700552321,0.585828700552321,56.04799682651916,-56.04799682651916,24.93639799536268,-24.93639799536268,41.01447503799646,-41.01447503799646,56.28316823344594,-56.28316823344594,42.403106558014805,-42.403106558014805,-32.52412571391592,0.2769450781251062,-13.644890268504357,-13.644890268504357,-13.644890268504357,True,20.936639118457304,normal,mid
P087,A0123,F,164.0,60.0,205.0,22.0,150.0,155.0,160.0,164.0,168.0,True,-0.0530337934123812,-0.0527049169328721,164.2952571805251,177.29048551205898,7.949496016408059,-7.949496016408059,134.06775283813477,0.8958937298310431,0.2123419493436813,0.76,0.051998215424953,-0.417845371924011,116.3165311488686,122.5816340416926,51.11272855611208,51.11272855611208,244.09780883789065,0.8610705686242957,0.1398142576217651,0.76,0.8195831943141252,-1.1667132468323822,161.72864022926586,163.6491976418138,27.22296858323344,27.22296858323344,454.5626220703125,0.8275777408305336,0.2154600173234939,0.68,-0.1428764377116361,-0.321012336555044,74.9382821215229,124.36656127925204,38.58408953749619,38.58408953749619,554.1339416503906,0.8554307018455706,0.1883498132228851,0.76,-1.2421039981364437,0.8689827903530574,123.16784245476131,61.4706557178699,55.16737749551088,55.16737749551088,652.2276611328125,0.8672493860909813,0.2120870798826217,0.76,-0.6951906259985567,0.8497832774855412,83.79238861843216,46.67156275777892,45.95747878087385,45.95747878087385,757.109130859375,0.8305350710686884,0.103353701531887,0.76,True,0.8275777408305336,128.0,10.0,8.0,18.0,1.0,-7.949496016408059,7.949496016408059,51.11272855611208,-51.11272855611208,27.22296858323344,-27.22296858323344,38.58408953749619,-38.58408953749619,55.16737749551088,-55.16737749551088,45.95747878087385,-45.95747878087385,-41.37824902734569,-0.1948746531365891,-5.155249775238232,-5.155249775238232,-5.155249775238232,True,22.308149910767405,normal,mid
P088,A0124,M,170.0,69.0,245.0,6.0,167.0,170.0,174.0,180.0,186.0,True,-0.8986034853353391,-0.0779534109801551,174.76871873310756,177.25006740282748,0.8231470841009606,-0.8231470841009606,111.22244262695312,0.8750349518499876,0.1220199763774871,0.76,-0.5237394570089894,-0.4738841845869548,94.64076915601584,112.06173752066024,54.5977181409316,54.5977181409316,254.6463165283203,0.880667150804871,0.1411167830228805,0.76,0.6096891489472547,-1.0175304786897972,173.70240495146345,169.59258524153677,37.02000740600759,37.02000740600759,385.45176696777344,0.793487441013841,0.1972425729036331,0.68,0.8409783823417285,-1.0461997743103308,145.08931935992453,166.0270389149838,32.256443959154566,32.256443959154566,537.5452575683594,0.7497008160540932,0.111755147576332,0.76,-0.3494237646115802,0.3240826047328396,104.97082069296508,81.10988213529541,46.43666436557117,46.43666436557117,690.3722534179688,0.852292900576311,0.482446938753128,0.68,-0.4475437138432996,0.7872639859818515,64.20678844625218,25.22298125295457,46.34386431238335,46.34386431238335,887.362060546875,0.8538456278688767,0.5366373658180237,0.68,True,0.7497008160540932,161.0,7.0,12.0,19.0,1.0,-0.8231470841009606,0.8231470841009606,54.5977181409316,-54.5977181409316,37.02000740600759,-37.02000740600759,32.256443959154566,-32.256443959154566,46.43666436557117,-46.43666436557117,46.34386431238335,-46.34386431238335,50.448550203908695,1.364717839350718,-8.253853828548252,-8.253853828548252,-8.253853828548252,True,23.87543252595156,normal,high
P089,A0125,M,170.0,71.0,205.0,14.0,147.0,151.0,155.0,159.0,163.0,True,-0.9635196050606618,-0.0338573009569873,159.18103352272254,170.520217295129,0.9731620904091206,0.9731620904091206,103.02436065673828,0.8992994560135735,0.276761919260025,0.72,-0.3619543339875648,-0.4184809085115801,116.30357881743012,125.1626991426148,48.51648089542454,48.51648089542454,258.3406524658203,0.8884792857699924,0.3009159564971924,0.72,0.8399158949150436,-1.1919560866974297,169.97945938017358,162.76972133830577,31.217458315520435,31.217458315520435,450.8806762695313,0.8246019364971864,0.1686180382966995,0.76,0.5224040364074365,-0.9051988530278668,115.36501941679296,176.82314157784788,29.55825759971289,29.55825759971289,577.9968566894531,0.8332082231839498,0.2705308794975281,0.72,-0.7283829032198548,0.0109388021106025,87.17858773106934,88.70264042737881,42.53451342766641,42.53451342766641,677.9013366699219,0.8607385208209356,0.1387803256511688,0.72,-1.271506618848116,0.7098896491693991,112.71962088964776,60.21184803132349,58.2163847961056,58.2163847961056,790.0586853027344,0.8278868770913074,0.1036512106657028,0.76,True,0.8246019364971864,133.0,8.0,8.0,16.0,1.0,0.9731620904091206,-0.9731620904091206,48.51648089542454,-48.51648089542454,31.217458315520435,-31.217458315520435,29.55825759971289,-29.55825759971289,42.53451342766641,-42.53451342766641,58.2163847961056,-58.2163847961056,-0.9385594006371464,0.8843583703950013,9.69990390068105,9.69990390068105,9.69990390068105,True,24.56747404844291,over,mid
P090,A0126,M,179.0,73.0,240.0,47.0,145.0,150.0,155.0,160.0,165.0,True,-0.889963200197682,0.0177766193172103,161.83335852649492,169.7362477880462,0.8007001607256291,0.8007001607256291,109.67051696777344,0.8599083062849546,0.1543370187282562,0.76,-0.4754179877792898,-0.3355094594954952,105.82532225535726,96.9975260413015,66.35943815885142,66.35943815885142,229.8829803466797,0.8918002561519021,0.2102499306201934,0.76,0.8113055079716206,-1.545150326763462,160.59466489634804,172.74094178594913,39.33527834645227,39.33527834645227,478.6217041015625,0.7257209602329466,0.1379242241382599,0.72,-0.1704643832087649,-0.4910692866083588,86.96584782250669,125.03901000795366,45.01709718725939,45.01709718725939,599.4744873046875,0.8323527586303259,0.1110581085085868,0.76,-1.130622612992723,0.9935723178444892,119.60457085792272,43.62353457907071,64.12955003368867,64.12955003368867,715.4313659667969,0.8527894310261074,0.1384542137384414,0.76,-0.5018805032301803,0.6955792761214963,72.43924417050499,28.10583919251743,49.23940311392749,49.23940311392749,884.3983154296875,0.8309541195631027,0.103296473622322,0.76,True,0.7257209602329466,98.0,10.0,10.0,20.0,1.0,0.8007001607256291,-0.8007001607256291,66.35943815885142,-66.35943815885142,39.33527834645227,-39.33527834645227,45.01709718725939,-45.01709718725939,64.12955003368867,-64.12955003368867,49.23940311392749,-49.23940311392749,-18.85947443285057,0.3049536045705249,-17.12003504492393,-17.12003504492393,-17.12003504492393,True,22.783308885490467,normal,high
P091,A0127,M,181.0,62.0,240.0,54.0,159.0,163.0,168.0,179.0,190.0,True,-0.9523726459707048,-0.1065235694657625,176.8865296188362,171.51839560257133,0.0928397511120492,0.0928397511120492,98.8508071899414,0.8574236317684776,0.1797599196434021,0.76,-0.2916036507249378,-0.3181357308725234,98.09495597793368,106.27386494817904,57.49778194404199,57.49778194404199,243.62808227539065,0.8585257412571656,0.1396939605474472,0.76,0.6434153127085986,-1.227034843527938,176.53820009831588,176.84409796991292,42.38384227589059,42.38384227589059,436.3646545410156,0.8221293530966106,0.1960887610912323,0.76,-0.0999410571938814,-0.5701452515731229,121.40251071644288,150.4115138072093,38.61742894790628,38.61742894790628,561.5839538574219,0.8347605968776503,0.116646334528923,0.76,-0.7669703013683513,0.8328845580445312,78.34898588239272,32.51376997509432,36.09991900292504,36.09991900292504,851.8899230957031,0.8121231425749628,0.1134129017591476,0.76,-1.0287753094071928,0.8290468595678909,60.94132932595358,52.18998877453801,14.20111949211116,-14.20111949211116,921.2991027832032,0.8576775122629968,0.116964504122734,0.76,True,0.8121231425749628,105.0,9.0,22.0,31.0,1.0,0.0928397511120492,-0.0928397511120492,57.49778194404199,-57.49778194404199,42.38384227589059,-42.38384227589059,38.61742894790628,-38.61742894790628,36.09991900292504,-36.09991900292504,-14.20111949211116,14.20111949211116,23.307554738509225,0.1916625935310564,-43.29666245193083,-71.69890143615315,-71.69890143615315,True,18.924941241109856,normal,high
